model_name,lang,category,n,bleu_sentence,rougeL_f1,meteor,chrfpp,bertscore_precision,bertscore_recall,bertscore_f1,bert_cosine,e5_cosine,expansion_ratio,expansion_abs_distance_from_1,bleu_corpus
BSC-LT/salamandra-2b-instruct,ca,Food,46,0.08450330744840132,0.26041384078789226,0.22962695032870487,0.30498609917087277,0.7299307675465293,0.7332072232080542,0.7306051124697146,0.716762965788012,0.8821482412193132,2.053114282604424,1.4675866027289202,0.07719912512766813
BSC-LT/salamandra-2b-instruct,ca,MeanOfTransportation,58,0.12451191576563062,0.33489456133701656,0.2431764038266984,0.3374990633851247,0.7370783080314768,0.7440432145677763,0.7395753017787275,0.7111727420626015,0.8706335158183657,1.6808331664447507,0.9773958233569083,0.10608957483678286
BSC-LT/salamandra-2b-instruct,ca,Monument,46,0.2075596912969333,0.4514092014538556,0.3233419215157453,0.43015042198705383,0.8189003921073416,0.787163988403652,0.802029629116473,0.8561670870884605,0.9167656626390375,0.8641141039065923,0.47469103914735217,0.23982678876966318
BSC-LT/salamandra-2b-instruct,ca,MusicalWork,290,0.08761945655646555,0.2198305149581894,0.1671119833718244,0.22930155539406627,0.6852316870771605,0.686696151823833,0.6846000647750394,0.6117356886123789,0.8396133250203626,1.4458122615124707,1.0686901277263148,0.09008766739614515
BSC-LT/salamandra-2b-instruct,ca,Politician,29,0.2886811931888711,0.4191483483214763,0.39259242044379916,0.4757985666438957,0.7995438493531326,0.7933691246756192,0.7954768641241665,0.8240624224317485,0.8989394327689861,0.877890107339921,0.21203282223460132,0.30350941418357263
BSC-LT/salamandra-2b-instruct,ca,Scientist,259,0.13935847440525623,0.2867424691701487,0.22878322055000605,0.31815083814530976,0.7097604817865438,0.7287712571243522,0.7179870833301176,0.6663256595954011,0.8606074406373455,1.2212899154032997,0.6076375569890041,0.14886829302444993
BSC-LT/salamandra-2b-instruct,ca,SportsTeam,44,0.08698368049612155,0.24347203589693445,0.20475157759858176,0.2334410526402414,0.7407775507731871,0.6804217005317862,0.7082147720185193,0.7059792375022714,0.8552977727218107,0.4912182290063049,0.508781770993695,0.08071022138726304
BSC-LT/salamandra-2b-instruct,ca,University,90,0.3112293598813626,0.4664644620315058,0.3609988286990427,0.5014937276182695,0.7995100670390659,0.8106680572032928,0.8041729794608222,0.8079075660970476,0.9112137423621284,1.3454641187926328,0.6677115303767374,0.38764443175153623
BSC-LT/salamandra-2b-instruct,ca,WrittenWork,43,0.11256359770387908,0.33245178029141303,0.18859125064809304,0.2620171848298173,0.7153227814408236,0.7163683591887008,0.7143429919730785,0.6778191723102747,0.8587682718454406,1.6440255396513683,1.1011268974879675,0.1067159055822097
BSC-LT/salamandra-2b-instruct,en,Airport,95,0.23560090631636488,0.45840937273346805,0.3836460980929397,0.4579657284773322,0.8315414642032825,0.7984351271077206,0.8132679123627512,0.8154581201703925,0.8769677714297646,0.7964739496601145,0.2740452453057635,0.2582256038144124
BSC-LT/salamandra-2b-instruct,en,Artist,109,0.25488080556805787,0.4253260158501088,0.38391876125603047,0.4335703812670537,0.7837731244914029,0.7829226960829638,0.7821798641747291,0.7341643755042225,0.8466046359560905,1.1461279957088515,0.45985269621557323,0.30504937130259824
BSC-LT/salamandra-2b-instruct,en,Astronaut,82,0.3639180599858575,0.583191872099938,0.4782844951466934,0.5646125954023924,0.8518241774745103,0.8454195006591517,0.8480163739948738,0.8678401112556458,0.887106782779461,0.968518403065695,0.17270731277626145,0.39728690094492225
BSC-LT/salamandra-2b-instruct,en,Athlete,50,0.32609931777296564,0.5152626684561983,0.44160402350156375,0.49250666454107567,0.8429039776325226,0.8116515922546387,0.825581134557724,0.8196058690547943,0.8728200256824493,0.9708626781884377,0.3632028605835778,0.34451122110136084
BSC-LT/salamandra-2b-instruct,en,Building,46,0.23587298416631194,0.48310599633240436,0.4218788100042702,0.4589968971421218,0.8595931348593339,0.7899380546549092,0.8224789267000945,0.8637360127075858,0.9115416588990585,0.6891116329184852,0.3358430337519951,0.24591995944424044
